Started parsing...
Finished parsing.
No improvement for 10 generations, stopping early.
=== TestCase 1 ===
Makespan: 155

Schedule:
Subtask 18 (O4): ECU E2 Core 1, Start 0, Finish 2
Subtask 19 (O5): ECU E3 Core 1, Start 23, Finish 31
Subtask 20 (O6): ECU E2 Core 1, Start 30, Finish 42
Subtask 21 (O1): ECU E4 Core 1, Start 109, Finish 114
Subtask 22 (O2): ECU E2 Core 2, Start 32, Finish 44
Subtask 23 (O3): ECU E1 Core 1, Start 172, Finish 177
Subtask 24 (O4): ECU E2 Core 2, Start 76, Finish 82
Subtask 25 (O5): ECU E4 Core 2, Start 0, Finish 5
Subtask 26 (O6): ECU E2 Core 2, Start 0, Finish 8
Subtask 27 (O1): ECU E1 Core 1, Start 177, Finish 185
Subtask 28 (O2): ECU E2 Core 2, Start 44, Finish 50
Subtask 29 (O3): ECU E4 Core 2, Start 114, Finish 117
Subtask 30 (O4): ECU E4 Core 2, Start 5, Finish 13
Subtask 31 (O5): ECU E3 Core 1, Start 31, Finish 35
Subtask 32 (O1): ECU E3 Core 2, Start 42, Finish 47
Subtask 33 (O2): ECU E1 Core 1, Start 185, Finish 193
Subtask 34 (O3): ECU E3 Core 2, Start 0, Finish 2
Subtask 35 (O4): ECU E2 Core 1, Start 79, Finish 85
Subtask 36 (O5): ECU E3 Core 1, Start 35, Finish 41
Subtask 37 (O1): ECU E3 Core 1, Start 193, Finish 195
Subtask 38 (O2): ECU E2 Core 2, Start 117, Finish 127
Subtask 39 (O3): ECU E2 Core 2, Start 18, Finish 28
Subtask 40 (O4): ECU E2 Core 2, Start 67, Finish 79
Subtask 41 (O1): ECU E3 Core 2, Start 2, Finish 10
Subtask 42 (O2): ECU E3 Core 2, Start 98, Finish 102
Subtask 43 (O3): ECU E3 Core 2, Start 10, Finish 16
Subtask 44 (O4): ECU E1 Core 1, Start 79, Finish 82
Subtask 45 (O5): ECU E4 Core 1, Start 79, Finish 82
Subtask 46 (O6): ECU E3 Core 2, Start 47, Finish 51
Subtask 47 (O1): ECU E2 Core 1, Start 85, Finish 91
Subtask 48 (O2): ECU E4 Core 1, Start 4, Finish 16
Subtask 49 (O3): ECU E2 Core 1, Start 42, Finish 46
Subtask 50 (O4): ECU E4 Core 2, Start 13, Finish 18
Subtask 51 (O5): ECU E3 Core 2, Start 141, Finish 145
Subtask 52 (O6): ECU E3 Core 2, Start 51, Finish 61
Subtask 53 (O1): ECU E4 Core 2, Start 123, Finish 133
Subtask 54 (O2): ECU E2 Core 2, Start 50, Finish 55
Subtask 55 (O3): ECU E3 Core 1, Start 3, Finish 7
Subtask 56 (O4): ECU E3 Core 2, Start 61, Finish 66
Subtask 57 (O5): ECU E4 Core 2, Start 117, Finish 123
Subtask 58 (O6): ECU E3 Core 1, Start 7, Finish 9
Subtask 59 (O1): ECU E3 Core 1, Start 45, Finish 57
Subtask 60 (O2): ECU E4 Core 2, Start 133, Finish 143
Subtask 61 (O3): ECU E3 Core 2, Start 16, Finish 26
Subtask 62 (O4): ECU E1 Core 1, Start 28, Finish 33
Subtask 63 (O5): ECU E2 Core 1, Start 91, Finish 95
Subtask 64 (O6): ECU E3 Core 1, Start 41, Finish 45
Subtask 65 (O1): ECU E1 Core 1, Start 33, Finish 37
Subtask 66 (O2): ECU E2 Core 1, Start 46, Finish 56
Subtask 67 (O3): ECU E3 Core 1, Start 135, Finish 139
Subtask 68 (O4): ECU E4 Core 2, Start 37, Finish 39
Subtask 69 (O5): ECU E1 Core 1, Start 127, Finish 135
Subtask 70 (O1): ECU E1 Core 1, Start 82, Finish 92
Subtask 71 (O2): ECU E4 Core 2, Start 18, Finish 20
Subtask 72 (O3): ECU E3 Core 2, Start 145, Finish 148
Subtask 73 (O4): ECU E3 Core 1, Start 57, Finish 65
Subtask 74 (O5): ECU E2 Core 1, Start 56, Finish 66
Subtask 75 (O6): ECU E2 Core 2, Start 92, Finish 104
Subtask 76 (O1): ECU E3 Core 2, Start 26, Finish 31
Subtask 77 (O2): ECU E3 Core 1, Start 66, Finish 70
Subtask 78 (O3): ECU E3 Core 1, Start 102, Finish 104
Subtask 79 (O4): ECU E2 Core 1, Start 119, Finish 127
Subtask 80 (O5): ECU E1 Core 1, Start 37, Finish 45
Subtask 81 (O6): ECU E1 Core 1, Start 181, Finish 183
Subtask 82 (O1): ECU E4 Core 2, Start 149, Finish 153
Subtask 83 (O2): ECU E2 Core 1, Start 95, Finish 107
Subtask 84 (O3): ECU E2 Core 1, Start 45, Finish 48
Subtask 85 (O4): ECU E4 Core 2, Start 139, Finish 149
Subtask 86 (O5): ECU E2 Core 1, Start 82, Finish 86
Subtask 87 (O6): ECU E3 Core 1, Start 205, Finish 211
Subtask 88 (O1): ECU E1 Core 1, Start 48, Finish 50
Subtask 89 (O2): ECU E4 Core 1, Start 16, Finish 18
Subtask 90 (O3): ECU E2 Core 2, Start 199, Finish 203
Subtask 91 (O4): ECU E2 Core 2, Start 135, Finish 141
Subtask 92 (O5): ECU E2 Core 2, Start 195, Finish 199
Subtask 93 (O6): ECU E4 Core 2, Start 50, Finish 62
Subtask 94 (O1): ECU E3 Core 1, Start 55, Finish 61
Subtask 95 (O2): ECU E3 Core 1, Start 114, Finish 118
Subtask 96 (O3): ECU E3 Core 1, Start 176, Finish 181
Subtask 97 (O4): ECU E2 Core 2, Start 8, Finish 12
Subtask 98 (O5): ECU E3 Core 2, Start 31, Finish 37
Subtask 99 (O6): ECU E3 Core 1, Start 199, Finish 207
Subtask 100 (O1): ECU E1 Core 1, Start 141, Finish 145
Subtask 101 (O2): ECU E3 Core 2, Start 66, Finish 70
Subtask 102 (O3): ECU E4 Core 1, Start 18, Finish 24
Subtask 103 (O4): ECU E2 Core 1, Start 2, Finish 8
Subtask 104 (O5): ECU E3 Core 2, Start 148, Finish 153
Subtask 105 (O6): ECU E1 Core 1, Start 92, Finish 96
Subtask 105 (O6): ECU E4 Core 2, Start 92, Finish 96
Subtask 106 (O1): ECU E1 Core 1, Start 145, Finish 148
Subtask 107 (O2): ECU E2 Core 2, Start 12, Finish 15
Subtask 108 (O3): ECU E4 Core 1, Start 24, Finish 30
Subtask 109 (O4): ECU E2 Core 1, Start 73, Finish 79
Subtask 110 (O5): ECU E2 Core 1, Start 70, Finish 73
Subtask 111 (O6): ECU E3 Core 2, Start 70, Finish 80
Subtask 112 (O1): ECU E4 Core 1, Start 86, Finish 89
Subtask 113 (O2): ECU E4 Core 1, Start 89, Finish 93
Subtask 114 (O3): ECU E2 Core 2, Start 15, Finish 18
Subtask 115 (O4): ECU E4 Core 1, Start 118, Finish 120
Subtask 116 (O1): ECU E2 Core 1, Start 50, Finish 54
Subtask 117 (O2): ECU E3 Core 1, Start 199, Finish 205
Subtask 118 (O3): ECU E4 Core 1, Start 30, Finish 35
Subtask 119 (O4): ECU E2 Core 1, Start 148, Finish 160
Subtask 120 (O5): ECU E3 Core 1, Start 65, Finish 73
Subtask 121 (O6): ECU E1 Core 1, Start 96, Finish 101
Subtask 122 (O1): ECU E1 Core 1, Start 101, Finish 113
Subtask 123 (O2): ECU E1 Core 1, Start 160, Finish 164
Subtask 124 (O3): ECU E3 Core 2, Start 80, Finish 86
Subtask 125 (O4): ECU E3 Core 2, Start 37, Finish 42
Subtask 126 (O1): ECU E4 Core 2, Start 96, Finish 108
Subtask 127 (O2): ECU E4 Core 1, Start 120, Finish 130
Subtask 128 (O3): ECU E4 Core 2, Start 20, Finish 22
Subtask 129 (O4): ECU E3 Core 2, Start 86, Finish 92
Subtask 130 (O5): ECU E2 Core 2, Start 62, Finish 72
Subtask 131 (O6): ECU E1 Core 1, Start 54, Finish 62
Subtask 132 (O1): ECU E4 Core 1, Start 172, Finish 184
Subtask 133 (O2): ECU E4 Core 1, Start 35, Finish 39
Subtask 134 (O3): ECU E4 Core 1, Start 93, Finish 97
Subtask 135 (O4): ECU E1 Core 1, Start 164, Finish 172
Subtask 135 (O4): ECU E4 Core 1, Start 164, Finish 172
Subtask 136 (O5): ECU E2 Core 2, Start 72, Finish 76
Subtask 137 (O6): ECU E2 Core 2, Start 18, Finish 24
Load Imbalance: 14
Objective Function Value: 0.2082
Elapsed Time (this testcase): 5.32 seconds
Peak Memory Usage (this testcase): 1.110 MB
=== TestCase 4 ===
Makespan: 157

Schedule:
Subtask 1 (O1): ECU E1 Core 1, Start 29, Finish 41
